4	1	1	64	Whip
4	2	1	64	whip2
3	1	1	64	鞭
3	2	1	64	鞭
2	1	1	64	鞭
2	2	1	64	鞭
1	1	1	64	채찍
1	2	1	64	채찍
0	0	1	64	Whip
4	1	1	83	Ray
4	2	1	83	revive2
3	1	1	83	蘇生
3	2	1	83	復活
2	1	1	83	蘇生
2	2	1	83	蘇生
1	1	1	83	소생
1	2	1	83	소생
0	0	1	83	Ressurection
4	1	1	84	Spear
4	2	1	84	spear2
3	1	1	84	槍
3	2	1	84	槍
2	1	1	84	槍
2	2	1	84	槍
1	1	1	84	창
1	2	1	84	창
0	0	1	84	Spear
4	1	1	139	Holy
4	2	1	139	holy2
3	1	1	139	神聖
3	2	1	139	神聖
2	1	1	139	神聖
2	2	1	139	神聖
1	1	1	139	신성
1	2	1	139	신성
0	0	1	139	Holy
4	1	1	157	Zip
4	2	1	157	bolt2
3	1	1	157	雷
3	2	1	157	雷
2	1	1	157	雷
2	2	1	157	雷
1	1	1	157	천둥
1	2	1	157	전격
0	0	1	157	Thunder
4	1	1	161	Earth
4	2	1	161	earth2
3	1	1	161	大地
3	2	1	161	大地
2	1	1	161	大地
2	2	1	161	大地
1	1	1	161	대지
1	2	1	161	대지
0	0	1	161	Earth
4	2	1	164	bow1
3	2	1	164	2003弓
2	2	1	164	2003弓
1	2	1	164	2003화살
0	0	1	164	2003 Bow
4	1	1	166	Down
4	2	1	166	decrease
3	1	1	166	下降
3	2	1	166	下降
2	1	1	166	下降
2	2	1	166	下降
1	1	1	166	하강
1	2	1	166	하강
0	0	1	166	Debuff
4	1	1	167	Up
4	2	1	167	increase
3	1	1	167	上昇
3	2	1	167	上昇
2	1	1	167	上昇
2	2	1	167	上昇
1	1	1	167	상승
1	2	1	167	상승
0	0	1	167	Buff
4	1	1	173	Hit
4	2	1	173	attack
3	1	1	173	打擊
3	2	1	173	打擊
2	1	1	173	打撃
2	2	1	173	打撃
1	1	1	173	타격
1	2	1	173	타격
0	0	1	173	Blow
4	2	1	181	lightray
3	2	1	181	2003光柱
2	2	1	181	2003光柱
1	2	1	181	2003주위의 빛
0	0	1	181	2003 Light Pillar
4	2	1	185	cure1
3	2	1	185	2003治療
2	2	1	185	2003治療
1	2	1	185	2003치료
0	0	1	185	2003 Cure
4	2	1	187	claw1
3	2	1	187	2003爪
2	2	1	187	2003爪
1	2	1	187	2003손톱
0	0	1	187	2003 Claw
4	2	1	188	axe1
3	2	1	188	2003斧
2	2	1	188	2003斧
1	2	1	188	2003도끼
0	0	1	188	2003 Axe
4	1	1	189	Poison
4	2	1	189	breath2
3	1	1	189	吐息中
3	2	1	189	氣息
2	1	1	189	ブレス
2	2	1	189	ブレス
1	1	1	189	호흡
1	2	1	189	브레스
0	0	1	189	Breath
4	2	1	190	holy1
3	2	1	190	2003神聖
2	2	1	190	2003神聖
1	2	1	190	2003신성
0	0	1	190	2003 Holy
4	1	1	198	Paralysis
4	2	1	198	paralyze2
3	1	1	198	麻痺
3	2	1	198	麻痺
2	1	1	198	麻痺
2	2	1	198	麻痺
1	1	1	198	마비
1	2	1	198	마비
0	0	1	198	Paralysis
4	2	1	201	misc2
3	2	1	201	2003其他2
2	2	1	201	2003その他2
1	2	1	201	2003기타2
0	0	1	201	2003 Other2
4	2	1	206	sword1
3	2	1	206	2003劍
2	2	1	206	2003剣
1	2	1	206	2003검
0	0	1	206	2003 Sword
4	2	1	226	absorb1
3	2	1	226	2003吸收
2	2	1	226	2003吸収
1	2	1	226	2003흡수
0	0	1	226	2003 Absorb
4	2	1	233	whip1
3	2	1	233	2003鞭
2	2	1	233	2003鞭
1	2	1	233	2003채찍
0	0	1	233	2003 Whip
4	2	1	240	healing1
3	2	1	240	2003回復
2	2	1	240	2003回復
1	2	1	240	2003회복
0	0	1	240	2003 Recovery
4	2	1	243	revive1
3	2	1	243	2003復活
2	2	1	243	2003蘇生
1	2	1	243	2003소생
0	0	1	243	2003 Revive
4	2	1	254	spear1
3	2	1	254	2003槍
2	2	1	254	2003槍
1	2	1	254	2003창
0	0	1	254	2003 Spear
4	2	1	258	barrier1
3	2	1	258	2003護罩
2	2	1	258	2003バリア
1	2	1	258	2003베리어
0	0	1	258	2003 Barrier
4	1	1	273	Explosion
4	2	1	273	explode2
3	1	1	273	爆發
3	2	1	273	爆發
2	1	1	273	爆発
2	2	1	273	爆発
1	1	1	273	폭발
1	2	1	273	폭발
0	0	1	273	Explosion
4	1	1	274	Cold
4	2	1	274	ice2
3	1	1	274	冷氣
3	2	1	274	冰
2	1	1	274	冷気
2	2	1	274	冷気
1	1	1	274	냉기
1	2	1	274	냉기
0	0	1	274	Ice
4	2	1	276	earth1
3	2	1	276	2003大地
2	2	1	276	2003大地
1	2	1	276	2003대지
0	0	1	276	2003 Earth
4	2	1	282	bolt1
3	2	1	282	2003雷
2	2	1	282	2003雷
1	2	1	282	2003전격
0	0	1	282	2003 Thunder
4	2	1	292	ice1
3	2	1	292	2003冰
2	2	1	292	2003冷気
1	2	1	292	2003냉기
0	0	1	292	2003 Cold
4	1	1	300	Fire1
4	2	1	300	fire2
3	1	1	300	炎1
3	2	1	300	炎1
2	1	1	300	炎1
2	2	1	300	炎1
1	1	1	300	불1
1	2	1	300	화염1
0	0	1	300	Fire1
4	2	1	303	strike
3	2	1	303	2003打擊
2	2	1	303	2003打撃
1	2	1	303	2003타격
0	0	1	303	2003 Blow
4	2	1	313	wind1
3	2	1	313	2003風
2	2	1	313	2003風
1	2	1	313	2003바람
0	0	1	313	2003 Wind
4	2	1	315	breath1
3	2	1	315	2003氣息
2	2	1	315	2003ブレス
1	2	1	315	2003브레스
0	0	1	315	2003 Breath
4	2	1	336	paralyze1
3	2	1	336	2003麻痺
2	2	1	336	2003麻痺
1	2	1	336	2003마비
0	0	1	336	2003 Paralysis
4	1	1	381	Dark
4	2	1	381	dark2
3	1	1	381	暗黑
3	2	1	381	暗黑
2	1	1	381	暗黒
2	2	1	381	暗黒
1	1	1	381	암흑
1	2	1	381	암흑
0	0	1	381	Dark
4	1	1	393	Water
4	2	1	393	water2
3	1	1	393	水
3	2	1	393	水
2	1	1	393	水
2	2	1	393	水
1	1	1	393	물
1	2	1	393	물
0	0	1	393	Water
4	2	1	400	explode1
3	2	1	400	2003爆發
2	2	1	400	2003爆発
1	2	1	400	2003폭발
0	0	1	400	2003 Explosion
4	1	1	403	Etc
4	2	1	403	misc3
3	1	1	403	其他的
3	2	1	403	其他
2	1	1	403	その他
2	2	1	403	その他
1	1	1	403	기타
1	2	1	403	기타
0	0	1	403	Other
4	1	1	412	Fire2
4	2	1	412	fire3
3	1	1	412	炎2
3	2	1	412	炎2
2	1	1	412	炎2
2	2	1	412	炎2
1	1	1	412	불2
1	2	1	412	화염2
0	0	1	412	Fire2
4	2	1	434	misc1
3	2	1	434	2003其他1
2	2	1	434	2003その他1
1	2	1	434	2003기타1
0	0	1	434	2003 Other1
4	2	1	445	water1
3	2	1	445	2003水
2	2	1	445	2003水
1	2	1	445	2003물
0	0	1	445	2003 Water
4	2	1	465	fire1
3	2	1	465	2003炎
2	2	1	465	2003炎
1	2	1	465	2003화염
0	0	1	465	2003 Fire
4	2	1	773	dark1
3	2	1	773	2003暗黑
2	2	1	773	2003暗黒
1	2	1	773	2003암흑
0	0	1	773	2003 Dark
4	2	2	194	woman3-2
3	2	2	194	女性3B
2	2	2	194	女性３b
1	2	2	194	여성３b
0	0	2	194	Woman3 B
4	2	2	196	ninja-m-2
3	2	2	196	忍者男B
2	2	2	196	忍者男b
1	2	2	196	닌자男b
0	0	2	196	Male Ninja B
4	2	2	200	chinese-f-2
3	2	2	200	中華女B
2	2	2	200	中華女b
1	2	2	200	중화女b
0	0	2	200	Chinese Woman B
4	2	2	203	ninja-f-2
3	2	2	203	忍者女B
2	2	2	203	忍者女b
1	2	2	203	닌자女b
0	0	2	203	Female Ninja B
4	2	2	208	priestess2
3	2	2	208	僧侶女B
2	2	2	208	僧侶女b
1	2	2	208	승려女b
0	0	2	208	Female Monk B
4	2	2	209	woman4-2
3	2	2	209	女性4B
2	2	2	209	女性４b
1	2	2	209	여성４b
0	0	2	209	Woman4 B
4	2	2	210	man4-2
3	2	2	210	男性4B
2	2	2	210	男性４b
1	2	2	210	남성４b
0	0	2	210	Man4 B
4	2	2	211	hero-f-2
3	2	2	211	勇者女B
2	2	2	211	勇者女b
1	2	2	211	용자女b
0	0	2	211	Female Hero B
4	2	2	212	woman2-2
3	2	2	212	女性2B
2	2	2	212	女性２b
1	2	2	212	여성２b
0	0	2	212	Woman2 B
4	2	2	214	thief-m-2
3	2	2	214	盜賊男B
2	2	2	214	盗賊男b
1	2	2	214	도적男b
0	0	2	214	Male Bandit B
4	2	2	215	elf-f-2
3	2	2	215	妖精女B
2	2	2	215	エルフ女b
1	2	2	215	엘프女 b
0	0	2	215	Female Elf B
4	2	2	217	woman5-2
3	2	2	217	女性5B
2	2	2	217	女性５b
1	2	2	217	여성５b
0	0	2	217	Woman5 B
4	2	2	219	woman1-2
3	2	2	219	女性1B
2	2	2	219	女性１b
1	2	2	219	여성１b
0	0	2	219	Woman1 B
4	2	2	220	samurai2
3	2	2	220	武士B
2	2	2	220	侍b
1	2	2	220	사무라이b
0	0	2	220	Samurai B
4	2	2	221	pirate-m-2
3	2	2	221	海賊男B
2	2	2	221	海賊男b
1	2	2	221	해적男b
0	0	2	221	Male Pirate B
4	2	2	222	priest2
3	2	2	222	僧侶男B
2	2	2	222	僧侶男b
1	2	2	222	승려男b
0	0	2	222	Male Monk B
4	2	2	223	pirate-f-2
3	2	2	223	海賊女B
2	2	2	223	海賊女b
1	2	2	223	해적女b
0	0	2	223	Female Pirate B
4	2	2	224	man5-2
3	2	2	224	男性5B
2	2	2	224	男性５b
1	2	2	224	남성５b
0	0	2	224	Man5 B
4	2	2	225	thief-f-2
3	2	2	225	盜賊女B
2	2	2	225	盗賊女b
1	2	2	225	도적女b
0	0	2	225	Female Bandit B
4	2	2	229	elf-m-2
3	2	2	229	妖精男B
2	2	2	229	エルフ男b
1	2	2	229	엘프男 b
0	0	2	229	Male Elf B
4	2	2	230	man1-2
3	2	2	230	男性1B
2	2	2	230	男性１b
1	2	2	230	남성１b
0	0	2	230	Man1 B
4	2	2	231	monk-f-2
3	2	2	231	格鬥家女B
2	2	2	231	格闘家女b
1	2	2	231	격투가女b
0	0	2	231	Female Fighter B
4	2	2	232	monk-m-2
3	2	2	232	格鬥家男B
2	2	2	232	格闘家男b
1	2	2	232	격투가男b
0	0	2	232	Male Fighter B
4	2	2	236	solider-m-2
3	2	2	236	戰士男B
2	2	2	236	戦士男b
1	2	2	236	전사男b
0	0	2	236	Male Warrior B
4	2	2	237	mage-f-2
3	2	2	237	魔術師女B
2	2	2	237	魔術師女b
1	2	2	237	마술사女b
0	0	2	237	Female Mage B
4	2	2	238	man3-2
3	2	2	238	男性3B
2	2	2	238	男性３b
1	2	2	238	남성３b
0	0	2	238	Man3 B
4	2	2	241	soldier-f-2
3	2	2	241	戰士女B
2	2	2	241	戦士女b
1	2	2	241	전사女b
0	0	2	241	Female Warrior B
4	2	2	245	man2-2
3	2	2	245	男性2B
2	2	2	245	男性２b
1	2	2	245	남성２b
0	0	2	245	Man2 B
4	2	2	246	chinese-m-2
3	2	2	246	中華男B
2	2	2	246	中華男b
1	2	2	246	중화男b
0	0	2	246	Chinese Man B
4	2	2	248	armor2
3	2	2	248	鎧甲武者B
2	2	2	248	鎧武者b
1	2	2	248	갑옷무사b
0	0	2	248	Armored Warror B
4	2	2	249	hero-m-2
3	2	2	249	勇者男B
2	2	2	249	勇者男b
1	2	2	249	용자男b
0	0	2	249	Male Hero B
4	2	2	255	mage-m-2
3	2	2	255	魔術師男B
2	2	2	255	魔術師男b
1	2	2	255	마술사男b
0	0	2	255	Male Mage B
4	2	2	304	chinese-f-1
3	2	2	304	中華女A
2	2	2	304	中華女a
1	2	2	304	중화女a
0	0	2	304	Chinese Woman A
4	2	2	305	ninja-m-1
3	2	2	305	忍者男A
2	2	2	305	忍者男a
1	2	2	305	닌자男a
0	0	2	305	Male Ninja A
4	2	2	308	woman3-1
3	2	2	308	女性3A
2	2	2	308	女性３a
1	2	2	308	여성３a
0	0	2	308	Woman3 A
4	2	2	309	ninja-f-1
3	2	2	309	忍者女A
2	2	2	309	忍者女a
1	2	2	309	닌자女a
0	0	2	309	Female Ninja A
4	2	2	312	thief-m-1
3	2	2	312	盜賊男A
2	2	2	312	盗賊男a
1	2	2	312	도적男a
0	0	2	312	Male Bandit A
4	2	2	314	pirate-f-1
3	2	2	314	海賊女A
2	2	2	314	海賊女a
1	2	2	314	해적女a
0	0	2	314	Female Pirate A
4	2	2	321	elf-f-1
3	2	2	321	妖精女A
2	2	2	321	エルフ女a
1	2	2	321	엘프女 a
0	0	2	321	Female Elf A
4	2	2	322	woman1-1
3	2	2	322	女性1A
2	2	2	322	女性１a
1	2	2	322	여성１a
0	0	2	322	Woman1 A
4	2	2	323	woman2-1
3	2	2	323	女性2A
2	2	2	323	女性２a
1	2	2	323	여성２a
0	0	2	323	Woman2 A
4	2	2	327	samurai1
3	2	2	327	武士A
2	2	2	327	侍a
1	2	2	327	사무라이a
0	0	2	327	Samurai A
4	2	2	330	man4-1
3	2	2	330	男性4A
2	2	2	330	男性４a
1	2	2	330	남성４a
0	0	2	330	Man4 A
4	2	2	332	elf-m-1
3	2	2	332	妖精男A
2	2	2	332	エルフ男a
1	2	2	332	엘프男 a
0	0	2	332	Male Elf A
4	2	2	333	man2-1
3	2	2	333	男性2A
2	2	2	333	男性２a
1	2	2	333	남성２a
0	0	2	333	Man2 A
4	2	2	334	woman4-1
3	2	2	334	女性4A
2	2	2	334	女性４a
1	2	2	334	여성４a
0	0	2	334	Woman4 A
4	2	2	335	thief-f-1
3	2	2	335	盜賊女A
2	2	2	335	盗賊女a
1	2	2	335	도적女a
0	0	2	335	Female Bandit A
4	2	2	339	monk-f-1
3	2	2	339	格鬥家女A
2	2	2	339	格闘家女a
1	2	2	339	격투가女a
0	0	2	339	Female Fighter A
4	2	2	340	man1-1
3	2	2	340	男性1A
2	2	2	340	男性１a
1	2	2	340	남성１a
0	0	2	340	Man1 A
4	2	2	341	hero-f-1
3	2	2	341	勇者女A
2	2	2	341	勇者女a
1	2	2	341	용자女a
0	0	2	341	Female Hero A
4	2	2	343	pirate-m-1
3	2	2	343	海賊男A
2	2	2	343	海賊男a
1	2	2	343	해적男a
0	0	2	343	Male Pirate A
4	2	2	344	man5-1
3	2	2	344	男性5A
2	2	2	344	男性５a
1	2	2	344	남성５a
0	0	2	344	Man5 A
4	2	2	345	chinese-m-1
3	2	2	345	中華男A
2	2	2	345	中華男a
1	2	2	345	중화男a
0	0	2	345	Chinese Man A
4	2	2	346	priestess1
3	2	2	346	僧侶女A
2	2	2	346	僧侶女a
1	2	2	346	승려女a
0	0	2	346	Female Monk A
4	2	2	347	priest1
3	2	2	347	僧侶男A
2	2	2	347	僧侶男a
1	2	2	347	승려男a
0	0	2	347	Male Monk A
4	2	2	348	woman5-1
3	2	2	348	女性5A
2	2	2	348	女性５a
1	2	2	348	여성５a
0	0	2	348	Woman5 A
4	2	2	350	man3-1
3	2	2	350	男性3A
2	2	2	350	男性３a
1	2	2	350	남성３a
0	0	2	350	Man3 A
4	2	2	352	monk-m-1
3	2	2	352	格鬥家男A
2	2	2	352	格闘家男a
1	2	2	352	격투가男a
0	0	2	352	Male Fighter A
4	2	2	356	soldier-f-1
3	2	2	356	戰士女A
2	2	2	356	戦士女a
1	2	2	356	전사女a
0	0	2	356	Female Warrior A
4	2	2	357	soldier-m-1
3	2	2	357	戰士男A
2	2	2	357	戦士男a
1	2	2	357	전사男a
0	0	2	357	Male Warrior A
4	2	2	360	mage-f-1
3	2	2	360	魔術師女A
2	2	2	360	魔術師女a
1	2	2	360	마술사女a
0	0	2	360	Female Mage A
4	2	2	363	armor1
3	2	2	363	鎧甲武者A
2	2	2	363	鎧武者a
1	2	2	363	갑옷무사a
0	0	2	363	Armored Warror A
4	2	2	373	mage-m-1
3	2	2	373	魔術師男A
2	2	2	373	魔術師男a
1	2	2	373	마술사男a
0	0	2	373	Male Mage A
4	2	2	383	hero-m-1
3	2	2	383	勇者男A
2	2	2	383	勇者男a
1	2	2	383	용자男a
0	0	2	383	Male Hero A
4	2	3	239	weapons
3	2	3	239	武器
2	2	3	239	武器
1	2	3	239	무기
0	0	3	239	Weapon
4	1	4	218	Object2
4	2	4	218	object2
3	1	4	218	物件2
3	2	4	218	物件2
2	1	4	218	オブジェクト2
2	2	4	218	オブジェクト2
1	1	4	218	오브젝트2
1	2	4	218	오브젝트2
0	0	4	218	Object2
4	1	4	247	Object1
4	2	4	247	object1
3	1	4	247	物件1
3	2	4	247	物件1
2	1	4	247	オブジェクト1
2	2	4	247	オブジェクト1
1	1	4	247	오브젝트1
1	2	4	247	오브젝트1
0	0	4	247	Object1
4	1	4	296	Animal
4	2	4	296	animal
3	1	4	296	動物
3	2	4	296	動物
2	1	4	296	動物
2	2	4	296	動物
1	1	4	296	동물
1	2	4	296	동물
0	0	4	296	Animal
4	1	4	384	People4
4	2	4	384	char4
3	1	4	384	一般4
3	2	4	384	一般4
2	1	4	384	一般4
2	2	4	384	一般4
1	1	4	384	일반4
1	2	4	384	일반4
0	0	4	384	People4
4	1	4	386	People5
4	2	4	386	char5
3	1	4	386	一般5
3	2	4	386	一般5
2	1	4	386	一般5
2	2	4	386	一般5
1	1	4	386	일반5
1	2	4	386	일반5
0	0	4	386	People5
4	1	4	387	People1
4	2	4	387	char1
3	1	4	387	一般1
3	2	4	387	一般1
2	1	4	387	一般1
2	2	4	387	一般1
1	1	4	387	일반1
1	2	4	387	일반1
0	0	4	387	People1
4	1	4	389	People7
4	2	4	389	char2
3	1	4	389	一般2
3	2	4	389	一般2
2	1	4	389	一般2
2	2	4	389	一般2
1	1	4	389	일반2
1	2	4	389	일반2
0	0	4	389	People2
4	1	4	395	Vehicle
4	2	4	395	vehicle
3	1	4	395	交通工具
3	2	4	395	交通工具
2	1	4	395	乗り物
2	2	4	395	乗り物
1	1	4	395	탈것
1	2	4	395	탈것
0	0	4	395	Vehicles
4	1	4	396	Monster1
4	2	4	396	monster1
3	1	4	396	怪物1
3	2	4	396	怪物1
2	1	4	396	モンスター1
2	2	4	396	モンスター1
1	1	4	396	몬스터1
1	2	4	396	몬스터1
0	0	4	396	Monster1
4	1	4	399	People3
4	2	4	399	char3
3	1	4	399	一般3
3	2	4	399	一般3
2	1	4	399	一般3
2	2	4	399	一般3
1	1	4	399	일반3
1	2	4	399	일반3
0	0	4	399	People3
4	1	4	404	Chara1
4	2	4	404	hero1
3	1	4	404	主角1
3	2	4	404	主角1
2	1	4	404	主人公1
2	2	4	404	主人公1
1	1	4	404	주인공1
1	2	4	404	주인공1
0	0	4	404	Actor1
4	1	4	405	Chara4
4	2	4	405	hero4
3	1	4	405	主角4
3	2	4	405	主角4
2	1	4	405	主人公4
2	2	4	405	主人公4
1	1	4	405	주인공4
1	2	4	405	주인공4
0	0	4	405	Actor4
4	1	4	406	Chara3
4	2	4	406	hero3
3	1	4	406	主角3
3	2	4	406	主角3
2	1	4	406	主人公3
2	2	4	406	主人公3
1	1	4	406	주인공3
1	2	4	406	주인공3
0	0	4	406	Actor3
4	1	4	409	Chara2
4	2	4	409	hero2
3	1	4	409	主角2
3	2	4	409	主角2
2	1	4	409	主人公2
2	2	4	409	主人公2
1	1	4	409	주인공2
1	2	4	409	주인공2
0	0	4	409	Actor2
4	1	4	439	Monster2
4	2	4	439	monster2
3	1	4	439	怪物2
3	2	4	439	怪物2
2	1	4	439	モンスター2
2	2	4	439	モンスター2
1	1	4	439	몬스터2
1	2	4	439	몬스터2
0	0	4	439	Monster2
4	1	5	545	Ship
4	2	5	545	ship
3	1	5	545	船
3	2	5	545	船
2	1	5	545	船
2	2	5	545	船
1	1	5	545	배
1	2	5	545	배
0	0	5	545	Ship
4	2	5	563	dungeon
3	2	5	563	迷宮
2	2	5	563	ダンジョン
1	2	5	563	던젼
0	0	5	563	Dungeon
4	1	5	566	Inner
3	1	5	566	內裝
2	1	5	566	内装
1	1	5	566	내장
0	0	5	566	Interior
4	1	5	571	Dungeon
3	1	5	571	迷宮
2	1	5	571	ダンジョン
1	1	5	571	지하감옥
0	0	5	571	Dungeon
4	1	5	576	Basis
3	1	5	576	基本
2	1	5	576	基本
1	1	5	576	기본
0	0	5	576	World
4	1	5	577	Outline
3	1	5	577	外觀
2	1	5	577	外観
1	1	5	577	외관
0	0	5	577	Exterior
4	2	5	579	main
3	2	5	579	基本
2	2	5	579	基本
1	2	5	579	기본
0	0	5	579	World
4	2	5	596	town
3	2	5	596	外部
2	2	5	596	外観
1	2	5	596	외견
0	0	5	596	Exterior
4	2	5	776	building
3	2	5	776	內部
2	2	5	776	内装
1	2	5	776	내부
0	0	5	776	Interior
4	1	6	498	Monsters
3	1	6	498	怪物
2	1	6	498	モンスター
1	1	6	498	몬스터
1	1	6	498	몬스터1
0	0	6	498	Monster
4	1	6	509	People2
3	1	6	509	一般2
2	1	6	509	一般2
1	1	6	509	일반2
0	0	6	509	People2
4	1	6	517	People1
3	1	6	517	一般1
2	1	6	517	一般1
1	1	6	517	일반1
0	0	6	517	People1
4	2	6	524	faces2
3	2	6	524	一般2
2	2	6	524	一般2
1	2	6	524	일반2
0	0	6	524	People2
4	1	6	526	Chara1
3	1	6	526	主角1
